k_rock,rho_cp_rock,gradT,u_inf,mass_flow,depth,l_horiz
2.566474594,3100103.732,0.063738702,-2.372007413,10.43616152,3318.879219,4541.776818
2.598176677,3935422.608,0.065882792,-1.797762212,5.913640497,4475.49084,3860.982439
3.736923216,2162042.721,0.027941805,-1.65445598,3.097122067,2184.463651,14.01900177
1.681854683,3579448.163,0.082586548,-1.009318617,12.27327403,4289.335946,4353.016607
3.544700417,3684578.283,0.087149421,0.500898482,7.837782046,3888.880972,4612.166679
4.528894605,2987309.409,0.080478945,-1.164082589,11.5201027,3388.767002,278.2265053
5.177308516,2245910.622,0.076103747,-2.78750216,3.005636397,3369.774444,1099.144488
3.710250347,2868826.194,0.038115827,-1.395987022,8.136273924,3312.552893,4700.402354
4.697152835,3213833.484,0.028410162,0.664751466,9.956873836,2363.6473,3266.600197
3.209044796,2223872.505,0.115813945,-1.729851185,10.33086736,3275.37696,1761.245647
2.808456016,3791308.138,0.038100174,-1.229494585,6.812370039,2888.672619,2636.506039
2.69170248,3926871.072,0.059464075,-2.819766748,8.697770783,2029.421047,4001.806226
2.980563123,4092172.037,0.059527172,0.409172591,11.06858917,4609.794792,1839.123526
4.853409486,3663428.061,0.045179923,-2.985115443,7.579772749,3392.133237,2181.951084
5.013581663,3428117.047,0.062588238,-0.053653852,12.03546946,4672.151046,861.8105172
4.72105985,3836139.742,0.095598104,-2.099975469,10.61462531,3868.764301,4982.632187
3.730496598,4107399.661,0.119099313,0.962831891,9.231273055,4188.98242,2962.599797
4.546446332,3225170.888,0.036794647,-1.645201444,6.161245727,3699.835214,1015.906424
1.68082474,2227069.894,0.08563375,-0.419354004,3.90534124,3734.760865,4140.118938
2.562065743,2091587.734,0.084983987,-2.46363058,3.116077779,2785.012331,4308.312678
3.076638887,2513094.98,0.110113923,-0.791923345,2.64660074,2887.992173,4204.211094
1.97108388,2450035.468,0.109462246,0.968910197,7.233737663,4874.276035,441.0076672
4.023716272,3122323.408,0.067441654,-2.728723449,8.537301176,2295.283463,4024.776915
2.317456474,2943407.482,0.095327226,-1.12782979,3.392250469,3245.08727,2584.95002
4.462145004,2601937.446,0.082048426,-1.494605019,6.181921745,3434.516488,3139.545377
3.099797205,2432659.722,0.099562242,-1.538452911,8.37929047,4327.834756,4527.451611
3.238150657,3215010.589,0.100834398,-0.749880457,8.735351044,2694.890113,3616.802655
2.971401665,2117520.801,0.075825128,-0.054609207,3.9572575,2163.327696,1501.956724
2.343282672,2594431.931,0.088138335,-2.256754464,8.043429863,2161.985794,3456.546034
5.17455255,3410571.907,0.090572411,-0.973347383,4.152076682,3515.964007,2196.326572
1.903409626,2684664.719,0.061402242,-1.342677088,7.066347343,4029.487291,3803.696743
2.020423423,4180333.142,0.023196507,-1.86300699,4.233790457,2905.308336,1606.095107
3.209887879,2675397.551,0.118511751,-1.076660556,8.424661065,3535.941888,680.5419653
2.713984496,3967451.919,0.092944221,-2.920046825,8.618663155,4174.639902,1595.737927
1.942378457,3683595.609,0.079352047,-1.844703251,6.809236522,2915.71142,1941.607095
4.020113425,3985803.693,0.084692952,-1.736575447,11.00243929,4962.619381,1834.770253
4.223496122,2230179.334,0.058771309,-1.678266123,3.154958812,3904.694729,3412.439432
2.850847456,3892337.418,0.032184165,0.659978007,3.730838729,4551.505812,1907.433332
2.473291669,3942198.736,0.115117291,-0.955159226,12.43963064,3423.280619,1235.362466
5.101292428,2816057.699,0.028788398,-1.90226522,11.88114914,3292.280946,2691.625773
3.220266703,2093600.361,0.065898341,-1.777664324,5.432936055,3357.824424,2063.462515
4.832935058,3635756.774,0.044908347,-1.143158512,3.887793825,2934.610401,4925.962432
4.763602677,2228460.731,0.082040608,-1.791881595,3.496976964,3518.308851,2053.405146
3.078001365,2404737.797,0.075576435,0.992948295,3.948776814,4897.559726,4224.404819
3.422367995,3925176.887,0.084621964,-0.924221561,8.402371265,3479.216786,2305.052174
2.062480064,2088768.974,0.0408946,0.806088606,11.2667426,2587.181312,381.8685889
4.134485431,4083880.003,0.029660526,-0.066842256,9.853365527,4250.680272,2132.872454
2.927401924,3414981.028,0.097474941,-2.316951218,9.182434935,4134.59327,2463.401242
2.899230239,3238720.384,0.063543785,-2.134758112,4.645829435,3485.60555,4533.483598
4.667152184,3202281.93,0.065709098,-2.013839024,11.83233896,2644.233093,4938.254325
3.676862888,3120435.256,0.094974264,0.697967363,11.16917752,3745.111227,4091.398743
3.029079476,2334525.591,0.049451198,-0.768306904,12.4191814,2638.569295,1849.633709
1.590014109,3284702.027,0.049399782,-1.008090153,8.971288963,2954.906108,4675.088671
3.010417861,2312384.051,0.118947868,-1.967448086,3.920930766,4568.068843,3701.482636
5.068134626,2943947.897,0.113208665,-2.90050304,8.903236972,4082.150244,3031.544285
3.156094227,4147929.64,0.109842524,-0.292331536,9.486732003,2300.028489,3734.881567
4.299509757,3804898.705,0.067932125,-0.964784568,5.113733188,3961.036729,2768.223165
3.832439303,3402008.838,0.094922076,-2.378871796,3.735612573,3854.808892,849.0517972
1.765850247,2856261.318,0.027106933,-2.888809215,11.00826788,2121.842553,619.9061517
1.719967645,2087444.971,0.057736532,-1.053628768,5.847718588,4881.687968,3807.870366
4.117815483,2777571.909,0.081062479,-0.359790026,8.123761085,3102.11386,1925.504586
2.874000729,2722017.187,0.083307355,-0.925241532,2.56826964,3712.672221,2599.474671
3.248528664,3646449.58,0.104573819,-1.149935964,9.375740795,4804.748834,2576.094307
1.775313704,3097625.311,0.113410391,-0.718422333,8.517830544,3290.007007,1092.382335
4.233465196,2928619.14,0.044439472,-1.384496588,8.12561952,4398.876049,1790.725661
3.721146337,2460131.375,0.095462332,0.298684109,8.067186209,3685.217832,2615.857884
4.317081979,2709290.411,0.115397795,-0.649978775,9.052791597,4483.922207,2145.984312
3.218124797,2542278.191,0.039838134,0.294195222,7.457982544,2511.172135,2854.758103
4.855253794,2776992.581,0.078437208,-0.97523963,10.31738431,3771.872629,3145.390918
5.082918091,3862503.976,0.029778393,-2.060261957,10.93830715,2609.42396,192.2870472
1.689094727,2315534.145,0.089912305,-1.720481447,9.915223563,2604.248893,4699.023121
1.974149451,3633126.658,0.027083932,-2.281743666,8.689576893,2245.287629,388.966051
2.412122442,3626228.839,0.053510152,-2.575238311,6.089616382,3269.926319,2977.508364
3.855066546,3982915.43,0.087007519,-1.364683242,6.704986158,4075.796101,375.4780274
5.01106952,3464336.292,0.107911972,-2.091134525,7.041051936,2624.403115,1983.223755
3.918548074,3680183.827,0.031662627,0.446097965,2.959739379,3072.671566,2286.634933
2.252628181,2971742.324,0.088550371,-0.696960105,7.305256061,4202.79754,988.78998
4.305492068,2246028.39,0.088531237,-0.639183802,8.922612768,3576.173335,1851.202945
1.582885099,3291561.964,0.050983062,-0.280642018,5.241912238,3473.262651,2464.816726
1.639779968,3831908.478,0.077900485,-0.929577474,6.099857494,2337.703525,825.8023282
3.923984812,3317019.376,0.030169608,-2.318194573,6.96095,4660.499599,4600.854353
2.866724332,3040696.014,0.091799092,0.583611828,2.590944812,2689.019951,4040.483188
1.863419328,3932200.029,0.09401115,-0.720478417,4.599753069,3018.629944,3515.393218
1.781310395,2167096.588,0.056953277,-2.006764237,11.74387463,3702.761716,1213.534067
3.950755415,2952571.313,0.110138564,-0.981283238,8.987554471,4752.683306,2148.69649
3.044065965,2803816.454,0.111106096,-2.839334589,9.873803921,3342.228555,1147.274403
2.68217891,2535826.109,0.085432439,-1.653588603,9.557643014,2094.923407,503.2503172
4.55021051,2817346.873,0.100214477,0.568784291,10.39069874,2808.604718,456.4275669
2.191614389,3148805.781,0.021239573,-2.910518433,7.12504658,2942.181821,722.2217643
3.843351723,2357597.085,0.081946134,0.67130608,10.42143568,3629.791686,3153.301306
3.91788561,3474426.512,0.043401645,0.486612817,3.355082147,3757.180057,404.4767581
3.749795522,3662798.342,0.047604852,-1.166832309,11.96258406,3472.251934,3510.052772
2.649808095,2996952.858,0.094256613,-2.225556675,8.842808227,3204.215046,2492.296105
4.787388103,2984945.733,0.025347828,-2.924097391,4.182532263,4503.696038,322.3265178
1.999906027,3969481.451,0.049750874,-2.056132863,7.364671828,2639.144003,2279.09597
4.79049849,3208921.996,0.065203551,-0.413689577,9.640627595,2760.799026,4975.114332
3.060994264,2465809.752,0.059684587,-1.344331346,6.781446821,2181.068631,2781.80767
4.369873992,2573320.46,0.034709478,-1.623254093,5.612694063,4328.771157,3100.242253
4.459453172,2809955.039,0.062799473,-2.825263557,3.424078015,4241.425929,2989.391443
2.269664067,2505111.302,0.042999249,0.892487751,3.570874894,3016.598322,1735.550003
1.861749362,3375864.257,0.071422857,-0.710271502,6.518340282,3261.696085,2805.883786
3.625418604,4027755.724,0.048908968,-0.854622564,4.494046912,3996.476739,1560.128518
3.894832758,3228418.757,0.11290299,-2.528512599,3.693661664,3286.136816,1610.775328
3.050222761,2220520.562,0.07655101,-2.999253196,2.737752632,4721.499308,4577.712605
4.975178881,3684374.532,0.059637592,-1.162780908,4.74023646,3351.150095,3198.003985
1.618274765,2484463.222,0.028510398,-2.035820181,6.629841866,4657.91105,1413.073147
5.177668755,3503184.257,0.024606131,-1.518170432,8.674575837,2244.394362,3452.219818
5.170088972,3628666.121,0.032121236,0.292162217,7.104861923,4601.696764,3595.468867
3.048281088,2182512.019,0.106571654,-2.438805239,3.143696043,4792.42894,1128.848533
2.222281784,3071917.162,0.023624794,0.547398153,5.210665429,4145.854069,2973.33654
2.447558864,3277888.025,0.103510127,-1.999437596,2.626218584,4063.730894,1032.931957
2.34114615,3244979.362,0.108645205,-1.801891957,6.072444708,3171.146031,3638.374552
4.512550807,3709217.756,0.075709702,-0.834085503,5.200626622,4872.520146,4816.610802
2.990538942,3319746.498,0.032588953,-1.501263049,7.794531781,2116.749242,3557.023452
3.921655532,2857280.796,0.054975942,0.299543482,11.90288141,2056.386411,1035.902104
1.797628348,2264752.711,0.080228003,-0.456426196,4.134792541,3435.903976,1870.044743
3.28934424,2140413.354,0.032778391,0.747473174,5.130914652,2419.014304,1695.452658
3.623645044,2657733.351,0.026592297,0.393136845,6.965071934,3778.219754,3029.840454
3.435686518,3873964.09,0.054788471,-0.031258369,5.761892597,4619.845141,889.0431653
3.400432089,3304907.735,0.07893117,-1.519232987,6.390984944,2362.477892,720.2639128
4.828778248,3724361.867,0.118316979,-1.248591135,11.89564775,3896.965194,4089.477618
3.381950072,2801284.836,0.042284516,-2.381200278,3.638466646,2261.109338,4791.21759
3.570611364,2734999.379,0.098303234,-1.910676309,6.353139138,3700.721751,700.8044893
3.912931857,2840567.694,0.103551081,0.114945277,11.1912283,4093.481606,3725.837432
4.22561457,3670538.326,0.11902286,-1.388773332,12.30325115,4861.493183,600.4315024
3.743054104,3353000.952,0.06809702,0.679129753,9.43682128,4129.436853,3920.032799
2.731342798,2673310.535,0.05713665,-2.329512521,10.04303739,4860.607104,3233.014024
2.4665749,2150815.021,0.037980408,-1.626570268,11.40566354,2148.558951,4117.105955
3.21958903,2976609.235,0.039471404,0.341415252,6.906086828,4983.884684,4173.380711
3.22751623,4190762.591,0.075108546,-1.97625987,10.18882211,4314.325037,2327.716487
2.767473131,3804767.693,0.090372619,-0.074316568,9.289216279,4941.960393,4410.977925
1.791356489,3465415.246,0.042200131,-0.172053407,9.361700933,2028.761339,4411.015804
3.096065115,3490058.872,0.037590022,-1.668656364,7.910205123,4965.871336,378.1451162
3.543653351,3776480.935,0.046356088,-1.447711595,10.65672012,4245.817588,2280.091256
3.883539811,3379150.019,0.078178684,-0.994765093,4.386303962,3628.572406,64.0251951
4.2466247,3622834.754,0.045050458,0.327630105,5.126420468,3377.739972,1158.031026
3.003702936,3895948.88,0.110145694,0.16980858,10.46255686,3399.31201,4912.868259
3.763020832,2744036.392,0.063217885,0.931427722,11.85099923,3864.932821,3727.763205
1.692647427,2659672.805,0.074685378,-0.932505513,2.776850139,4403.836823,1933.731183
1.96421891,3461343.505,0.063274598,-0.613991389,12.06160113,2906.915816,3450.365799
3.470771359,3253081.279,0.037754121,-1.746557546,6.563875332,4992.055717,3562.300451
3.424598544,2492463.614,0.100658925,0.301959271,5.49384076,2748.877844,2374.117725
3.835468122,3631331.086,0.038677171,-1.015914516,10.72794467,4690.923826,2956.251307
4.307265153,3443493.35,0.103123187,-1.683664921,9.761632157,3256.184922,2033.592384
3.109317927,4185919.22,0.116525899,-0.859615792,6.313231151,3784.663074,4927.889823
3.01563747,3435281.665,0.033486917,-0.183481868,4.890486062,3834.47405,558.7391672
2.611690012,2345138.446,0.057191042,-1.768506159,5.260101977,2000.877946,184.9184558
3.364657929,3726181.053,0.117571012,-0.525057507,5.769540016,2134.909829,2876.560238
3.457827855,3312522.621,0.091462034,-0.958477421,7.127457049,2270.825286,491.0728611
2.00599698,2350490.369,0.094768559,0.885217126,5.366399661,3163.698102,3197.858454
3.265916016,3053236.768,0.069337959,-2.289978888,2.873518661,3818.821562,4730.380915
2.996370669,2873381.328,0.046341832,-0.801084104,9.105752038,3802.7961,3207.805452
2.357773764,2103603.038,0.101422896,-1.209555401,7.475001396,4239.121115,2969.000945
3.98961289,2596208.032,0.033419288,0.848726126,4.5454712,3642.311507,4061.255397
2.822676297,3051254.955,0.114945163,-0.19816181,7.122134638,3567.983805,2922.100523
2.713036546,2412060.033,0.065424903,0.736566483,3.97829903,4222.718592,3227.082479
4.589029168,3263170.195,0.11760592,-1.27076594,4.575784461,3736.567479,99.30754219
4.332097511,4021803.687,0.058452134,-1.591985207,3.714757601,3264.729684,53.81564446
2.624092852,2392124.72,0.109800154,-2.916643199,7.880541912,3044.900511,2036.125085
1.875231475,2820723.838,0.047353695,0.956299575,6.521581666,2052.240406,1242.386123
5.019578213,2601528.881,0.115092574,0.416071026,5.044170546,2612.887977,754.9457539
3.126761966,3991895.734,0.03026105,-2.548765088,5.937363766,2114.574169,30.71232888
2.180994907,2771511.08,0.096699549,0.228614646,6.514749848,3905.080517,4158.159372
2.773085669,2780876.869,0.037438593,-2.48397466,8.156318331,3883.091583,3808.964622
3.14306889,2094365.667,0.109844211,-1.799117202,12.16801473,2216.761064,1254.564391
3.742129437,4044769.424,0.023856547,-1.035209852,8.210195132,2489.856072,186.8926689
2.2337556,3750850.985,0.114800258,-2.124242243,5.324809684,4877.696118,4011.016383
2.589688031,2691187.185,0.071205825,-2.676237469,7.783827506,3165.547321,4251.314647
2.443762621,2456852.937,0.071831172,-2.083335913,9.140670367,2400.31543,1716.536825
2.22425285,2083177.578,0.052958668,-1.674162911,10.4844765,3625.198672,2936.829754
2.40174563,2135179.897,0.036871394,-1.897654084,3.959590194,2484.411974,3847.890346
5.248036868,2795780.327,0.097089557,-0.570916293,8.180977016,4381.938396,489.6907228
3.967209077,2525824.883,0.079319242,-1.380721835,11.29221468,3091.475672,2766.456157
2.478536668,2845648.688,0.080185189,0.668991533,5.59545349,2631.151681,4350.562119
2.78682227,3433176.811,0.086105746,-1.013185794,11.8676458,2559.03992,2343.645153
2.652531587,2893774.736,0.093882335,-0.63116846,2.610200975,3975.467646,3020.692152
4.41884667,3080850.79,0.059766454,-1.800314813,4.88100812,3568.660997,4458.864826
2.139551257,3951126.317,0.050258066,-2.588675604,2.63876498,2417.303562,394.2007412
4.666693341,2402995.745,0.111014433,-2.233761388,5.242656538,4971.197494,587.9076516
3.182362055,3152840.204,0.101210006,-0.155532965,7.933325283,3584.895841,406.3522273
4.908026809,2456629.329,0.026514419,0.906411317,6.881287332,3490.035238,4559.445874
3.284574115,2645339.687,0.058509765,-1.138818751,3.350247674,2585.588128,2932.304086
3.891050947,4110219.813,0.109913032,0.977095367,6.156411004,4859.241737,4121.466021
5.091354508,3387201.802,0.096370127,-1.959683676,10.92262693,2260.454422,3923.339271
2.480839268,2824710.421,0.044680811,-2.165831131,12.13646676,4509.263309,3157.552864
1.855105239,3269055.604,0.041323029,-0.538786673,6.822544164,2783.614248,2447.979104
2.774719785,3423476.085,0.084187655,-1.393273857,7.306568888,4981.126976,2055.474963
5.12443318,2399540.308,0.047227205,-1.692190909,7.761346182,2653.971674,764.5053691
5.158201432,3524651.686,0.081795328,-2.318645615,3.593905775,2679.141237,1079.146574
2.904699281,3596981.453,0.022063759,0.789932375,5.687319216,2428.170979,2933.112477
4.206654851,3675969.785,0.053734156,0.308674626,7.746344285,4166.073862,4127.663227
4.522151013,4064895.587,0.100551762,-2.448314742,10.50314626,2146.818212,3384.637938
2.199899617,3274353.727,0.104315486,0.179546165,6.650742953,4411.653406,4683.725219
4.917883407,2346120.503,0.034880219,0.063826023,4.19339214,4283.520902,3345.484607
2.161634235,2275675.718,0.100332569,-2.30897645,7.84472537,2810.855624,4579.137287
2.965554302,2329154.831,0.059850746,-0.092285273,8.680446742,3509.508782,2306.357361
2.053810447,3760320.327,0.115575257,-1.752676793,11.21237088,2298.859466,3383.637699
3.806118134,3745339.481,0.058498744,-0.624582299,7.814097709,2214.570432,4737.688646
4.503280308,3582871.924,0.080866434,-0.09663288,10.32818483,4891.23403,800.5177497
2.474077823,2386906.652,0.038596802,-2.490200617,8.382798577,4870.761873,3922.398221
5.093908799,2942614.439,0.033403451,-1.09535267,4.394817395,3231.025614,2925.106622
4.184118145,3742154.633,0.096970252,-2.391017909,2.814532443,3836.695806,4639.454868
2.280118743,3440118.433,0.088165561,0.743821494,3.900520747,2018.711299,818.7465064
2.196562411,3709808.082,0.0581569,-2.973603497,10.54322348,3779.890636,1167.238192
4.945043398,2682685.996,0.052507772,-1.169455012,3.088107971,4008.257622,301.6068363
1.865971075,4157586.469,0.049912709,-2.949762062,5.782823358,4183.645374,1336.07673
4.391373906,2565048.976,0.062963252,-0.00838782,3.411655656,2454.962794,4877.27116
1.65313964,2366440.127,0.07697695,-2.195140418,11.82185016,4702.649555,897.3366562
4.873581745,3772562.097,0.046208108,-1.41936895,4.820152847,2415.11182,2239.769397
3.040300499,2441687.956,0.026130389,-0.845864707,8.052154648,2825.169057,1344.632075
